,steamId,name,publisherClass,price,sales,img_count,link_count,sales_adj,name_len,name_capital_ratio,name_digit_ratio,name_special_ratio,description_len,description_capital_ratio,description_digit_ratio,description_special_ratio,description_stopword_ratio,description_avg_word_len,tags_2D,tags_Action,tags_Adventure,tags_Anime,tags_Atmospheric,tags_Casual,tags_Cute,tags_Exploration,tags_Female_Protagonist,tags_FirstPerson,tags_Horror,tags_Indie,tags_JRPG,tags_Multiplayer,tags_Nudity,tags_Open_World,tags_Pixel_Graphics,tags_Platformer,tags_Point__Click,tags_Psychological_Horror,tags_Puzzle,tags_RPG,tags_Sexual_Content,tags_Simulation,tags_Singleplayer,tags_Sports,tags_Story_Rich,tags_Strategy,tags_VR,tags_Visual_Novel,genres_Action,genres_Adventure,genres_Casual,genres_Early_Access,genres_Indie,genres_Massively_Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,features_Captions_available,features_Commentary_available,features_CrossPlatform_Multiplayer,features_Family_Sharing,features_HDR_available,features_InApp_Purchases,features_Includes_level_editor,features_LAN_Coop,features_LAN_PvP,features_MMO,features_Online_Coop,features_Online_PvP,features_Profile_Features_Limited,features_Remote_Play_Together,features_Remote_Play_on_Phone,features_Remote_Play_on_TV,features_Remote_Play_on_Tablet,features_SharedSplit_Screen_Coop,features_SharedSplit_Screen_PvP,features_Singleplayer,features_Stats,features_Steam_Achievements,features_Steam_Cloud,features_Steam_Leaderboards,features_Steam_Trading_Cards,features_Steam_Turn_Notifications,features_Steam_Workshop,features_Tracked_Controller_Support,features_VR_Only,features_VR_Supported
10117,1288900,Title_Pending,Indie,9.99,1261,4,0,1081,13,0.15384615384615385,0.0,0.07692307692307693,2134,0.10965323336457357,0.004217432052483599,0.21321462043111528,0.35967302452316074,4.809264305177112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
7111,611720,Practisim VR,Indie,19.99,513,0,0,358,12,0.25,0.0,0.08333333333333333,420,0.04047619047619048,0.0,0.1880952380952381,0.29850746268656714,5.2835820895522385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4257,1372150,Fish Game,Indie,24.99,5600,0,0,5250,9,0.2222222222222222,0.0,0.1111111111111111,2706,0.031042128603104215,0.0040650406504065045,0.19955654101995565,0.3101851851851852,5.256944444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7497,2025610,Once Again,Indie,6.99,742,3,1,377,10,0.2,0.0,0.1,1488,0.01881720430107527,0.0,0.20228494623655913,0.38492063492063494,4.900793650793651,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4484,1576350,Blair Witch VR,Indie,29.99,2127,4,0,1276,14,0.2857142857142857,0.0,0.14285714285714285,971,0.032955715756951595,0.0010298661174047373,0.18949536560247168,0.33121019108280253,5.191082802547771,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
6030,1740000,Cute Honey: Bunny Girl,Indie,4.99,14949,0,0,12121,22,0.18181818181818182,0.0,0.18181818181818182,1415,0.014840989399293287,0.0,0.19929328621908127,0.4034334763948498,5.008583690987124,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
921,1809700,Persona 3 Portable,AAA,19.99,76471,3,0,69519,18,0.1111111111111111,0.05555555555555555,0.1111111111111111,1189,0.031959629941127,0.001682085786375105,0.17073170731707318,0.32386363636363635,5.744318181818182,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
9826,1232150,A Little Golf Journey,Indie,19.99,848,5,0,530,21,0.19047619047619047,0.0,0.14285714285714285,1319,0.021986353297952996,0.0075815011372251705,0.20697498104624715,0.3470319634703196,4.949771689497717,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
6880,1342120,Castaway of the Ardusta Sea,Indie,14.99,2988,6,1,1630,27,0.1111111111111111,0.0,0.14814814814814814,1559,0.023733162283515075,0.0,0.20461834509300833,0.39855072463768115,4.648550724637682,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4874,1012570,Knuckle Sandwich,Indie,15.99,5183,2,1,4859,16,0.125,0.0,0.0625,1000,0.025,0.003,0.208,0.32919254658385094,5.124223602484472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
346,1577120,The Quarry,Indie,59.99,181002,5,0,102454,10,0.2,0.0,0.1,2413,0.07376709490261085,0.0024865312888520514,0.1968503937007874,0.33585858585858586,5.027777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7222,1503670,[Chilla's Art] The Caregiver | 終焉介護,Indie,4.99,3414,0,0,1707,35,0.11428571428571428,0.0,0.2571428571428571,584,0.04452054794520548,0.0,0.17294520547945205,0.21428571428571427,5.9523809523809526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9142,2064490,Art Reborn: Painting Connoisseur,Indie,6.99,3171,8,0,2973,32,0.125,0.0,0.125,1183,0.01944209636517329,0.0,0.18850380388841928,0.3850267379679144,5.331550802139038,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
895,637100,Sonic Forces,AAA,29.99,50355,2,0,34333,12,0.16666666666666666,0.0,0.08333333333333333,782,0.09335038363171355,0.0,0.18797953964194372,0.30158730158730157,5.2063492063492065,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
196,731490,Crash Bandicoot™ N. Sane Trilogy,AAA,39.99,198744,0,0,180676,32,0.15625,0.0,0.1875,1450,0.05172413793103448,0.0034482758620689655,0.18482758620689654,0.28,5.448888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
3828,631900,Airtone,Indie,29.99,3802,1,0,2112,7,0.14285714285714285,0.0,0.0,1194,0.021775544388609715,0.002512562814070352,0.19430485762144054,0.39603960396039606,4.915841584158416,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1949,1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,AA,39.99,2238,0,1,1638,70,0.12857142857142856,0.0,0.17142857142857143,1418,0.0465444287729196,0.0007052186177715092,0.19887165021156558,0.2743362831858407,5.274336283185841,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
767,1525700,Tavern Master,Indie,14.99,122881,4,1,80140,13,0.15384615384615385,0.0,0.07692307692307693,2589,0.011201235998455001,0.0011587485515643105,0.19157976052529935,0.44206008583690987,4.55793991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5892,2422110,Axis Football 2024,Indie,19.99,2616,0,0,2452,18,0.1111111111111111,0.2222222222222222,0.1111111111111111,3621,0.037282518641259324,0.01463684065175366,0.19110742888704776,0.24861878453038674,5.572744014732965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4043,1925320,Escape Memoirs: Mansion Heist,Indie,7.99,2695,3,3,1758,29,0.13793103448275862,0.0,0.13793103448275862,1167,0.03941730934018852,0.018851756640959727,0.1919451585261354,0.3902439024390244,6.109756097560975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1622,711540,Lonely Mountains: Downhill,Indie,19.99,16143,10,2,12418,26,0.11538461538461539,0.0,0.11538461538461539,1215,0.018930041152263374,0.0,0.19670781893004116,0.35545023696682465,4.758293838862559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
8799,1905940,Painting VR,Indie,19.99,990,0,0,619,11,0.2727272727272727,0.0,0.09090909090909091,925,0.05189189189189189,0.0,0.2118918918918919,0.32903225806451614,4.95483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7621,1914750,Resist,Indie,19.99,1579,4,0,861,6,0.16666666666666666,0.0,0.0,1655,0.029003021148036254,0.0,0.1824773413897281,0.3553113553113553,5.065934065934066,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
9710,562570,Access Denied,Indie,2.99,2794,0,0,1783,13,0.15384615384615385,0.0,0.07692307692307693,253,0.011857707509881422,0.007905138339920948,0.18181818181818182,0.4666666666666667,4.644444444444445,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5218,851280,MindSeize,Indie,15.99,1740,4,0,1004,9,0.2222222222222222,0.0,0.0,1342,0.03129657228017884,0.0037257824143070045,0.19523099850968703,0.3438914027149321,5.040723981900452,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2659,1056570,TAISHO x ALICE episode 1,Indie,24.99,2558,7,4,2193,24,0.4583333333333333,0.041666666666666664,0.16666666666666666,2812,0.06970128022759602,0.0010668563300142249,0.21337126600284495,0.390495867768595,4.81198347107438,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10286,1871310,Hook 2,Indie,1.99,3665,0,0,3332,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,304,0.01644736842105263,0.003289473684210526,0.24671052631578946,0.39622641509433965,4.490566037735849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
7969,2552100,License to Breed,Indie,11.99,2415,6,0,2264,16,0.125,0.0,0.125,4467,0.022834116856950974,0.0022386389075442132,0.20349227669576897,0.41229193341869397,4.71830985915493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2249,1867530,Solar Ash,AA,39.99,9182,0,0,4919,9,0.2222222222222222,0.0,0.1111111111111111,949,0.018967334035827187,0.0,0.20021074815595363,0.38562091503267976,5.098039215686274,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1427,2458530,魔女的夜宴,Indie,34.99,16497,1,0,15466,5,0.0,0.0,0.0,372,0.043010752688172046,0.06989247311827956,0.09946236559139784,0.0,123.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8642,380810,Herald: An Interactive Period Drama - Book I & II,Indie,7.99,841,0,1,682,49,0.1836734693877551,0.0,0.24489795918367346,2013,0.03626428216592151,0.01092896174863388,0.1972180824639841,0.39882697947214074,4.882697947214076,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1885,509250,TO THE TOP,Indie,18.74,10852,5,1,10852,10,0.8,0.0,0.2,3869,0.04548979064357715,0.002843111915223572,0.209614887567847,0.3835227272727273,4.447443181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
4596,1145340,Rogue State Revolution,Indie,14.99,8058,10,1,5494,22,0.13636363636363635,0.0,0.09090909090909091,1409,0.0269694819020582,0.0049680624556423,0.1760113555713272,0.308411214953271,5.565420560747664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3128,1859280,7 Days to End with You,AA,7.99,10601,0,0,5889,22,0.13636363636363635,0.045454545454545456,0.22727272727272727,933,0.015005359056806002,0.0,0.2315112540192926,0.45625,4.6375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8786,411600,The Sentient,Indie,12.99,1233,0,0,1156,12,0.16666666666666666,0.0,0.08333333333333333,1370,0.021167883211678833,0.0036496350364963502,0.20145985401459854,0.36403508771929827,4.982456140350878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10236,352740,Princess Battles,Indie,16.99,385,0,0,236,16,0.125,0.0,0.0625,1042,0.011516314779270634,0.0,0.21880998080614203,0.4245810055865922,4.692737430167598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2779,1755100,The Last Clockwinder,Indie,24.99,6315,8,0,3158,20,0.15,0.0,0.1,1094,0.015539305301645339,0.0,0.19195612431444242,0.38764044943820225,5.117977528089888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
3489,2386310,Ultros,Indie,19.99,8220,6,0,7955,6,0.16666666666666666,0.0,0.0,1659,0.034358047016274866,0.0,0.1940928270042194,0.3726937269372694,5.084870848708487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
9933,495700,Gabriel Knight: Sins of the Father®,AAA,5.99,0,0,0,0,35,0.11428571428571428,0.0,0.2,661,0.024205748865355523,0.0,0.19364599092284418,0.36936936936936937,4.954954954954955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1861,1573280,WW2 Rebuilder,Indie,19.99,24776,8,4,23228,13,0.23076923076923078,0.07692307692307693,0.07692307692307693,1373,0.06409322651128915,0.018936635105608158,0.20029133284777859,0.3952380952380952,5.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
10802,603190,Tank Destroyer,Indie,2.99,3376,0,0,1911,14,0.14285714285714285,0.0,0.07142857142857142,245,0.0326530612244898,0.0,0.17959183673469387,0.375,5.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8085,916140,The Tale of Bistun,Indie,17.99,2588,4,0,1553,18,0.16666666666666666,0.0,0.16666666666666666,1212,0.036303630363036306,0.0016501650165016502,0.18976897689768976,0.35,5.055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1816,524910,Hidden Through Time,Indie,7.99,12433,3,0,7460,19,0.15789473684210525,0.0,0.10526315789473684,658,0.04711246200607903,0.0,0.19300911854103345,0.3879310344827586,4.663793103448276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
4953,1628130,Who Pressed Mute on Uncle Marcus?,Indie,12.99,3844,3,0,2621,33,0.15151515151515152,0.0,0.18181818181818182,860,0.06395348837209303,0.0,0.22093023255813954,0.3157894736842105,4.6644736842105265,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
9481,1899350,Trade Bots: A Technical Analysis Simulation,Indie,11.99,98,0,1,92,43,0.13953488372093023,0.0,0.13953488372093023,1615,0.029721362229102165,0.011764705882352941,0.18204334365325078,0.3048780487804878,5.565040650406504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2919,1681970,神都不良探 Underdog Detective,Indie,7.99,41954,6,0,35961,24,0.08333333333333333,0.0,0.08333333333333333,1888,0.022245762711864406,0.001059322033898305,0.1875,0.42948717948717946,5.05448717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2289,355130,MotoGP™15,Indie,39.99,4131,0,0,3178,9,0.3333333333333333,0.2222222222222222,0.1111111111111111,4082,0.042871141597256246,0.012493875551200392,0.1888780009799118,0.3834808259587021,5.011799410029498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6282,253390,Hot Tin Roof: The Cat That Wore A Fedora,Indie,14.99,1852,0,0,1587,40,0.225,0.0,0.225,913,0.03504928806133625,0.00547645125958379,0.20810514786418402,0.3227848101265823,4.784810126582278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
7040,344810,Total Extreme Wrestling 2010,Indie,19.99,989,0,0,690,28,0.10714285714285714,0.14285714285714285,0.10714285714285714,2261,0.01813356921716055,0.0017691287041132243,0.19371959310039805,0.3924731182795699,5.037634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8919,2696060,Elf Discipline Ceremony,Indie,10.99,3396,9,2,3184,23,0.13043478260869565,0.0,0.08695652173913043,2096,0.02719465648854962,0.007633587786259542,0.19751908396946566,0.3723076923076923,5.424615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3359,886960,Dragon Spear,Indie,14.99,15458,1,0,10081,12,0.16666666666666666,0.0,0.08333333333333333,770,0.032467532467532464,0.0,0.2025974025974026,0.375,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1344,1262600,Need for Speed™ Rivals,AAA,19.99,15501,0,0,13287,22,0.13636363636363635,0.0,0.18181818181818182,1595,0.03322884012539185,0.0012539184952978057,0.19247648902821315,0.31417624521072796,5.095785440613027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4197,1598160,Bloodwash,Indie,7.99,10682,1,0,6967,9,0.1111111111111111,0.0,0.0,922,0.0650759219088937,0.006507592190889371,0.2017353579175705,0.32413793103448274,5.317241379310345,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5986,291690,Empathy: Path of Whispers,Indie,13.39,1027,0,0,833,25,0.12,0.0,0.16,1525,0.010491803278688525,0.0,0.18163934426229508,0.42213114754098363,5.237704918032787,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
