,steamId,name,publisherClass,price,sales,img_count,link_count,sales_adj,name_len,name_capital_ratio,name_digit_ratio,name_special_ratio,description_len,description_capital_ratio,description_digit_ratio,description_special_ratio,description_stopword_ratio,description_avg_word_len,tags_2D,tags_Action,tags_Adventure,tags_Anime,tags_Atmospheric,tags_Casual,tags_Cute,tags_Exploration,tags_Female_Protagonist,tags_FirstPerson,tags_Horror,tags_Indie,tags_JRPG,tags_Multiplayer,tags_Nudity,tags_Open_World,tags_Pixel_Graphics,tags_Platformer,tags_Point__Click,tags_Psychological_Horror,tags_Puzzle,tags_RPG,tags_Sexual_Content,tags_Simulation,tags_Singleplayer,tags_Sports,tags_Story_Rich,tags_Strategy,tags_VR,tags_Visual_Novel,genres_Action,genres_Adventure,genres_Casual,genres_Early_Access,genres_Indie,genres_Massively_Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,features_Captions_available,features_Commentary_available,features_CrossPlatform_Multiplayer,features_Family_Sharing,features_HDR_available,features_InApp_Purchases,features_Includes_level_editor,features_LAN_Coop,features_LAN_PvP,features_MMO,features_Online_Coop,features_Online_PvP,features_Profile_Features_Limited,features_Remote_Play_Together,features_Remote_Play_on_Phone,features_Remote_Play_on_TV,features_Remote_Play_on_Tablet,features_SharedSplit_Screen_Coop,features_SharedSplit_Screen_PvP,features_Singleplayer,features_Stats,features_Steam_Achievements,features_Steam_Cloud,features_Steam_Leaderboards,features_Steam_Trading_Cards,features_Steam_Turn_Notifications,features_Steam_Workshop,features_Tracked_Controller_Support,features_VR_Only,features_VR_Supported
378,831560,WARRIORS OROCHI 4,AA,59.99,52009,0,0,33197,17,0.8235294117647058,0.058823529411764705,0.11764705882352941,1490,0.1604026845637584,0.010067114093959731,0.21610738255033557,0.22272727272727272,5.572727272727272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
4496,1935660,Chop Goblins,Indie,4.99,17710,0,0,10217,12,0.16666666666666666,0.0,0.08333333333333333,1303,0.039907904834996163,0.0061396776669224865,0.20721412125863392,0.3936651583710407,4.83710407239819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
7052,2009460,War of Wizards,Indie,19.99,298,2,1,218,14,0.14285714285714285,0.0,0.14285714285714285,1709,0.02516091281451141,0.0,0.2018724400234055,0.36054421768707484,4.809523809523809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1972,408410,X-Morph: Defense,Indie,19.99,13372,12,2,12536,16,0.1875,0.0,0.1875,3940,0.015228426395939087,0.003045685279187817,0.1799492385786802,0.3701923076923077,5.314102564102564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
6133,323450,Alphadia Genesis,Indie,14.99,3501,0,0,2188,16,0.125,0.0,0.0625,1681,0.032123735871505056,0.00297441998810232,0.19631171921475313,0.36879432624113473,4.964539007092198,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2778,743390,DISTRAINT 2,Indie,7.64,13603,2,0,11029,11,0.8181818181818182,0.09090909090909091,0.09090909090909091,851,0.07050528789659224,0.005875440658049354,0.19388954171562867,0.3191489361702128,5.0212765957446805,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8553,504800,Sorcery! Part 4,Indie,9.99,1246,0,0,934,15,0.13333333333333333,0.06666666666666667,0.2,4159,0.03558547727819187,0.01033902380379899,0.21543640298148595,0.34950071326676174,4.9087018544935805,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4325,2262610,Endless Monday: Dreams and Deadlines,Indie,9.99,6771,1,1,6348,36,0.1111111111111111,0.0,0.1388888888888889,1035,0.02318840579710145,0.0,0.18357487922705315,0.37423312883435583,5.3496932515337425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6147,1648610,Malum,Indie,4.99,12733,3,1,6366,5,0.2,0.0,0.0,1621,0.024059222702035782,0.001850709438618137,0.19309068476249228,0.3939393939393939,5.140151515151516,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6935,724260,Princess Maker Go!Go! Princess,Indie,8.99,2472,0,0,2392,30,0.16666666666666666,0.0,0.16666666666666666,753,0.029216467463479414,0.005312084993359893,0.2403718459495352,0.3858267716535433,4.700787401574803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9866,1779960,Salome's Kiss,Indie,12.99,786,2,1,655,13,0.15384615384615385,0.0,0.15384615384615385,2078,0.02598652550529355,0.002406159769008662,0.20452358036573628,0.3504273504273504,4.9002849002849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7238,1491770,KEEP OUT,Indie,19.99,1225,2,0,1185,8,0.875,0.0,0.125,953,0.08499475341028331,0.0062959076600209865,0.20041972717733472,0.345679012345679,4.864197530864198,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5276,1146370,Master of Magic Classic,AA,5.99,3476,0,0,2897,23,0.13043478260869565,0.0,0.13043478260869565,987,0.03343465045592705,0.0243161094224924,0.18034447821681865,0.3674698795180723,4.951807228915663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,649950,Ashen,AA,29.99,25272,5,0,16848,5,0.2,0.0,0.0,1715,0.023323615160349854,0.0011661807580174927,0.197667638483965,0.37681159420289856,5.181159420289855,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
3253,464150,Regalia: Of Men and Monarchs,Indie,19.99,4671,14,1,4004,28,0.14285714285714285,0.0,0.17857142857142858,2572,0.03771384136858476,0.0023328149300155523,0.20023328149300154,0.33729216152019004,5.076009501187649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
4806,753230,STAY,Indie,9.59,10203,13,0,8502,4,1.0,0.0,0.0,1462,0.023255813953488372,0.0013679890560875513,0.19493844049247605,0.4166666666666667,4.7936507936507935,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5348,550590,Archaica: The Path of Light,Indie,11.99,3144,0,0,1965,27,0.14814814814814814,0.0,0.18518518518518517,1246,0.027287319422150885,0.0,0.18057784911717495,0.4129353233830846,5.189054726368159,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1520,635320,Last Day of June,AA,17.99,19037,6,0,18423,16,0.1875,0.0,0.1875,1940,0.08814432989690722,0.008762886597938144,0.20670103092783504,0.3108974358974359,5.198717948717949,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6308,384680,MechaNika,Indie,3.99,2642,1,0,1686,9,0.2222222222222222,0.0,0.0,1772,0.04853273137697517,0.001128668171557562,0.21331828442437922,0.3627450980392157,4.790849673202614,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7181,661680,Growbot,Indie,19.99,1076,3,0,787,7,0.14285714285714285,0.0,0.0,899,0.03225806451612903,0.0011123470522803114,0.19243604004449388,0.32653061224489793,5.1020408163265305,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3648,1614270,Submerged: Hidden Depths,Indie,29.99,2086,3,1,1181,24,0.125,0.0,0.125,953,0.026232948583420776,0.0,0.19202518363064008,0.34965034965034963,5.6223776223776225,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
7249,1016720,Save Koch,Indie,11.99,2959,6,0,2018,9,0.2222222222222222,0.0,0.1111111111111111,1423,0.013352073085031623,0.0,0.2037947997189037,0.3805309734513274,5.185840707964601,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8492,994670,ThreatGEN: Red vs. Blue,Indie,29.99,175,0,3,91,23,0.2608695652173913,0.0,0.21739130434782608,4157,0.03584315612220351,0.0019244647582391148,0.1938898243925908,0.3263327948303716,5.688206785137318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3312,304580,CITYCONOMY: Service for your City,AA,24.99,7750,2,0,7045,33,0.36363636363636365,0.0,0.15151515151515152,1826,0.025191675794085433,0.0016429353778751369,0.18838992332968238,0.32653061224489793,5.210884353741497,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
4289,2274110,The Elephant Collection,Indie,14.99,7664,2,0,7185,23,0.13043478260869565,0.0,0.08695652173913043,2208,0.030797101449275364,0.004076086956521739,0.19882246376811594,0.37777777777777777,5.086111111111111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1237,477770,Ride 2,Indie,34.99,10448,0,0,6669,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,2546,0.04399057344854674,0.01178318931657502,0.19128043990573448,0.3694581280788177,5.204433497536946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6846,1730080,Beyond the Long Night,Indie,17.99,2360,5,0,2212,21,0.14285714285714285,0.0,0.14285714285714285,2162,0.022664199814986123,0.0,0.18501387604070305,0.3314121037463977,5.219020172910663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
8119,1901340,Ero Manager,Indie,2.99,12040,0,0,7082,11,0.18181818181818182,0.0,0.09090909090909091,1241,0.021756647864625302,0.0032232070910556,0.2062852538275584,0.41964285714285715,4.544642857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8848,1861440,CLeM,Indie,15.99,1944,9,0,1822,4,0.75,0.0,0.0,1505,0.019933554817275746,0.00132890365448505,0.18538205980066444,0.33905579399141633,5.459227467811159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6611,798840,Panzer War : Definitive Edition,Indie,0.99,989,0,0,927,31,0.12903225806451613,0.0,0.16129032258064516,1752,0.04737442922374429,0.013127853881278538,0.22488584474885845,0.3208955223880597,5.369402985074627,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7750,2220810,Spire of Glory,Indie,6.99,1228,4,0,1188,14,0.14285714285714285,0.0,0.14285714285714285,1461,0.01779603011635866,0.004106776180698152,0.20944558521560575,0.3675889328063241,4.778656126482214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8375,867960,Remorse: The List,Indie,14.99,1214,3,0,910,17,0.17647058823529413,0.0,0.17647058823529413,1102,0.013611615245009074,0.0,0.18330308529945555,0.3879781420765027,5.027322404371585,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6444,823230,Demolition Pro Online,Indie,29.74,696,11,0,454,21,0.14285714285714285,0.0,0.09523809523809523,2631,0.013683010262257697,0.0011402508551881414,0.18053971873812238,0.33088235294117646,5.397058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7694,350380,The Martian VR Experience,Indie,9.99,2048,0,0,1307,25,0.2,0.0,0.12,944,0.0625,0.00847457627118644,0.1832627118644068,0.31724137931034485,5.517241379310345,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
9986,1505700,Berzerk Flashback,Indie,9.99,874,2,0,514,17,0.11764705882352941,0.0,0.058823529411764705,1176,0.05187074829931973,0.006802721088435374,0.2227891156462585,0.2864321608040201,4.798994974874372,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5978,1269820,Kozue's Strange Journey,Indie,13.49,2750,1,1,1557,23,0.13043478260869565,0.0,0.13043478260869565,602,0.04817275747508306,0.0,0.18272425249169436,0.3333333333333333,5.28125,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3213,1730360,I'm on Observation Duty 4,Indie,4.99,8636,0,0,6319,25,0.12,0.04,0.2,1307,0.020657995409334353,0.0076511094108645756,0.20045906656465187,0.34841628959276016,4.900452488687783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8289,1383630,Antarctica 88,Indie,5.99,1516,0,0,1378,13,0.07692307692307693,0.15384615384615385,0.07692307692307693,1275,0.023529411764705882,0.005490196078431373,0.19215686274509805,0.3813953488372093,4.934883720930233,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7855,1524470,Strip Fighter 5: Chimpocon Edition,Indie,14.99,1712,24,0,969,34,0.11764705882352941,0.029411764705882353,0.14705882352941177,2845,0.04850615114235501,0.005272407732864675,0.19226713532513182,0.27765726681127983,5.164859002169197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10520,528250,Patchwork,Indie,4.99,933,0,0,491,9,0.1111111111111111,0.0,0.0,1181,0.021168501270110076,0.0,0.20575783234546993,0.3622448979591837,4.933673469387755,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
7282,416830,Light Fall,Indie,14.99,2154,8,0,1795,10,0.2,0.0,0.1,1459,0.037011651816312545,0.0006854009595613434,0.1864290610006854,0.42338709677419356,4.887096774193548,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
6492,1093330,Conscious Existence - A Journey Within,Indie,4.99,2267,0,0,1447,38,0.13157894736842105,0.0,0.15789473684210525,2518,0.02938840349483717,0.013899920571882446,0.19579030976965847,0.375,5.038461538461538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7171,628320,Roah,Indie,24.99,1088,0,0,960,4,0.25,0.0,0.0,936,0.030982905982905984,0.0,0.18162393162393162,0.3310810810810811,5.331081081081081,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8155,1726760,Curse Crackers: For Whom the Belle Toils,Indie,14.99,826,4,0,774,40,0.15,0.0,0.175,802,0.04987531172069826,0.0,0.19825436408977556,0.427536231884058,4.782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5117,928990,Undungeon,AA,19.99,5003,8,1,3411,9,0.1111111111111111,0.0,0.0,2318,0.02372735116479724,0.0,0.1898188093183779,0.33884297520661155,5.363636363636363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8106,1822710,Automon,Indie,7.99,3227,1,0,1669,7,0.14285714285714285,0.0,0.0,694,0.021613832853025938,0.008645533141210375,0.1844380403458213,0.2857142857142857,5.205357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10222,477140,SparkDimension,Indie,9.99,476,0,0,246,14,0.14285714285714285,0.0,0.0,1071,0.03361344537815126,0.0,0.1811391223155929,0.3772455089820359,5.347305389221557,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3559,606370,Romancing SaGa 2™,AA,24.99,5529,1,0,5351,17,0.17647058823529413,0.058823529411764705,0.17647058823529413,752,0.02127659574468085,0.005319148936170213,0.17819148936170212,0.3709677419354839,5.07258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8874,632170,Spartan Fist,Indie,12.74,1831,3,0,1485,12,0.16666666666666666,0.0,0.08333333333333333,1204,0.02408637873754153,0.0,0.19352159468438537,0.32663316582914576,5.055276381909548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3440,1015930,Blood Rage: Digital Edition,Indie,19.99,7397,7,0,6340,27,0.14814814814814814,0.0,0.14814814814814814,2918,0.03221384509938314,0.001028101439342015,0.21213159698423578,0.368,4.752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8907,448170,Last Dream: World Unknown,Indie,9.99,2429,11,6,2143,25,0.16,0.0,0.16,3779,0.030695951309870337,0.01190791214607039,0.19899444297433183,0.3270868824531516,5.306643952299829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
1131,1462810,WRC 10 FIA World Rally Championship,AA,49.99,19293,0,0,9646,35,0.2571428571428571,0.05714285714285714,0.14285714285714285,1431,0.03773584905660377,0.023060796645702306,0.21104122990915444,0.3392857142857143,5.272321428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3551,466740,ARAYA,Indie,14.99,9578,0,0,7368,5,1.0,0.0,0.0,1124,0.06761565836298933,0.0008896797153024911,0.19750889679715303,0.3402061855670103,4.768041237113402,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
132,310950,Street Fighter V,AAA,59.99,111121,6,0,72470,16,0.1875,0.0,0.125,2619,0.054219167621229476,0.0061092019854906456,0.1905307369224895,0.3255269320843091,5.121779859484778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
